date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:38:08	999/999	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22647766bf-3e7%22	https://www.fixltd.co.uk/wp-content/plugins/contact-form-7/modules/recaptcha/index.js?ver=5.7.7	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/plugins/contact-form-7/modules/recaptcha/indexf2b4.js	(from https://www.fixltd.co.uk/)
10:38:08	5971/5971	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22620f6b29-1753%22	https://www.fixltd.co.uk/wp-content/plugins/oxygen/component-framework/vendor/unslider/unslider-min.js?ver=6.2.2	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/plugins/oxygen/component-framework/vendor/unslider/unslider-min3781.js	(from https://www.fixltd.co.uk/)
10:38:09	1117/1117	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d76ab37-45d%22	https://fixltd.co.uk/wp-content/uploads/svg/forbidden-mark.svg	/Users/godisgreat/websites/web.tutorial/fixltd.co.uk/wp-content/uploads/svg/forbidden-mark.svg	(from http://www.fixltd.co.uk/wp-content/uploads/oxygen/css/universal.css?cache=1658818177&ver=6.2.2)
10:38:09	188292/-1	---M--	200	added ('OK')	application/json	date:Sat,%2001%20Jul%202023%2017:38:09%20GMT	https://www.fixltd.co.uk/wp-json/	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/index.html	(from https://www.fixltd.co.uk/)
10:38:09	3437/3437	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22620f6b29-d6d%22	https://www.fixltd.co.uk/wp-content/plugins/oxygen/component-framework/vendor/unslider/jquery.event.swipe.js?ver=6.2.2	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/plugins/oxygen/component-framework/vendor/unslider/jquery.event.swipe3781.js	(from https://www.fixltd.co.uk/)
10:38:09	13952/13952	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22620f6b29-3680%22	https://www.fixltd.co.uk/wp-content/plugins/oxygen/component-framework/vendor/unslider/jquery.event.move.js?ver=6.2.2	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/plugins/oxygen/component-framework/vendor/unslider/jquery.event.move3781.js	(from https://www.fixltd.co.uk/)
10:38:11	1003/1003	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d7ba429-3eb%22	https://fixltd.co.uk/wp-content/uploads/svg/media-play-symbol.svg	/Users/godisgreat/websites/web.tutorial/fixltd.co.uk/wp-content/uploads/svg/media-play-symbol.svg	(from http://www.fixltd.co.uk/wp-content/uploads/oxygen/css/universal.css?cache=1658818177&ver=6.2.2)
10:38:11	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:11%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Fabout-us%2F&format=xml	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embed9171	(from https://www.fixltd.co.uk/about-us/)
10:38:11	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:11%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Fabout-us%2F	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embed565d.json	(from https://www.fixltd.co.uk/about-us/)
10:38:13	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:12%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Fservices%2F&format=xml	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embed2f28	(from https://www.fixltd.co.uk/services/)
10:38:13	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:13%20GMT	https://www.fixltd.co.uk/wp-json/wp/v2/pages/983	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/wp/v2/pages/983.json	(from https://www.fixltd.co.uk/total-refurbishment/)
10:38:14	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:13%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Ftotal-refurbishment%2F	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embed0199.json	(from https://www.fixltd.co.uk/total-refurbishment/)
10:38:15	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:14%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Fbathroom-fitting%2F	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embed4273.json	(from https://www.fixltd.co.uk/bathroom-fitting/)
10:38:16	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:15%20GMT	https://www.fixltd.co.uk/wp-json/wp/v2/pages/987	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/wp/v2/pages/987.json	(from https://www.fixltd.co.uk/kitchen-fitting/)
10:38:17	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:16%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Fkitchen-fitting%2F&format=xml	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embed8d09	(from https://www.fixltd.co.uk/kitchen-fitting/)
10:38:18	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:17%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Fplastering%2F	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embedc6de.json	(from https://www.fixltd.co.uk/plastering/)
10:38:19	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:18%20GMT	https://www.fixltd.co.uk/wp-json/wp/v2/pages/991	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/wp/v2/pages/991.json	(from https://www.fixltd.co.uk/painting-and-decorating/)
10:38:20	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:19%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Fpainting-and-decorating%2F&format=xml	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embed4644	(from https://www.fixltd.co.uk/painting-and-decorating/)
10:38:21	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:20%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Fplumbing%2F	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embeda9d4.json	(from https://www.fixltd.co.uk/plumbing/)
10:38:22	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:21%20GMT	https://www.fixltd.co.uk/wp-json/wp/v2/pages/995	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/wp/v2/pages/995.json	(from https://www.fixltd.co.uk/flooring/)
10:38:23	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:22%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Fflooring%2F&format=xml	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embed3c12	(from https://www.fixltd.co.uk/flooring/)
10:38:24	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:24%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Fjoinery-carpentry%2F	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embed43d4.json	(from https://www.fixltd.co.uk/joinery-carpentry/)
10:38:25	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:24%20GMT	https://www.fixltd.co.uk/wp-json/wp/v2/pages/999	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/wp/v2/pages/999.json	(from https://www.fixltd.co.uk/gas-services/)
10:38:26	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:25%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Fgas-services%2F&format=xml	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embedacde	(from https://www.fixltd.co.uk/gas-services/)
10:38:27	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:26%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Felectrical-services%2F	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embede122.json	(from https://www.fixltd.co.uk/electrical-services/)
10:38:28	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:27%20GMT	https://www.fixltd.co.uk/wp-json/wp/v2/pages/1006	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/wp/v2/pages/1006.json	(from https://www.fixltd.co.uk/roofing-and-gutters/)
10:38:29	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:28%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Froofing-and-gutters%2F&format=xml	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embedd7ee	(from https://www.fixltd.co.uk/roofing-and-gutters/)
10:38:30	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:29%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Fmaintenance%2F	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embedfdc2.json	(from https://www.fixltd.co.uk/maintenance/)
10:38:31	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:30%20GMT	https://www.fixltd.co.uk/wp-json/wp/v2/pages/1010	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/wp/v2/pages/1010.json	(from https://www.fixltd.co.uk/loft-conversions/)
10:38:32	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:31%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Floft-conversions%2F&format=xml	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embedf8a7	(from https://www.fixltd.co.uk/loft-conversions/)
10:38:33	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:32%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Fbasement-conversions%2F	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embed9533.json	(from https://www.fixltd.co.uk/basement-conversions/)
10:38:34	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:33%20GMT	https://www.fixltd.co.uk/wp-json/wp/v2/pages/1014	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/wp/v2/pages/1014.json	(from https://www.fixltd.co.uk/garage-remodel/)
10:38:35	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:34%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Fgarage-remodel%2F&format=xml	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embedf896	(from https://www.fixltd.co.uk/garage-remodel/)
10:38:36	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:35%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Fdamp-proofing%2F	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embed6e9a.json	(from https://www.fixltd.co.uk/damp-proofing/)
10:38:37	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:36%20GMT	https://www.fixltd.co.uk/wp-json/wp/v2/pages/1018	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/wp/v2/pages/1018.json	(from https://www.fixltd.co.uk/general-building/)
10:38:38	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:37%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Fgeneral-building%2F&format=xml	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embed295b	(from https://www.fixltd.co.uk/general-building/)
10:38:39	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:38%20GMT	https://www.fixltd.co.uk/wp-json/wp/v2/pages/1020	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/wp/v2/pages/1020.json	(from https://www.fixltd.co.uk/gardens/)
10:38:40	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:39%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Fgardens%2F&format=xml	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embed1f31	(from https://www.fixltd.co.uk/gardens/)
10:38:41	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:40%20GMT	https://www.fixltd.co.uk/wp-json/wp/v2/pages/1369	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/wp/v2/pages/1369.json	(from https://www.fixltd.co.uk/steel-beam-installation/)
10:38:42	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:41%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Fsteel-beam-installation%2F&format=xml	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embedcffa	(from https://www.fixltd.co.uk/steel-beam-installation/)
10:38:44	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:43%20GMT	https://www.fixltd.co.uk/wp-json/wp/v2/pages/1397	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/wp/v2/pages/1397.json	(from https://www.fixltd.co.uk/steel-beam-installation-edinburgh/)
10:38:45	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:44%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Fsteel-beam-installation-edinburgh%2F	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embed859d.json	(from https://www.fixltd.co.uk/steel-beam-installation-edinburgh/)
10:38:46	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:45%20GMT	https://www.fixltd.co.uk/wp-json/wp/v2/pages/1022	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/wp/v2/pages/1022.json	(from https://www.fixltd.co.uk/commercial-offices/)
10:38:47	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:46%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Fcommercial-offices%2F&format=xml	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embedec3d	(from https://www.fixltd.co.uk/commercial-offices/)
10:38:48	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:47%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Fhome-staging%2F	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embed8386.json	(from https://www.fixltd.co.uk/home-staging/)
10:38:49	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:48%20GMT	https://www.fixltd.co.uk/wp-json/wp/v2/pages/1027	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/wp/v2/pages/1027.json	(from https://www.fixltd.co.uk/home-inspections/)
10:38:50	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:49%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Fhome-inspections%2F&format=xml	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embed73d9	(from https://www.fixltd.co.uk/home-inspections/)
10:38:51	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:50%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Fcareers%2F	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embed0bc5.json	(from https://www.fixltd.co.uk/careers/)
10:38:52	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:51%20GMT	https://www.fixltd.co.uk/wp-json/wp/v2/pages/255	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/wp/v2/pages/255.json	(from https://www.fixltd.co.uk/contact-us/)
10:38:53	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:52%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Fcontact-us%2F&format=xml	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embed482d	(from https://www.fixltd.co.uk/contact-us/)
10:38:54	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:53%20GMT	https://www.fixltd.co.uk/wp-json/wp/v2/pages/1034	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/wp/v2/pages/1034.json	(from https://www.fixltd.co.uk/tiling-2/)
10:38:55	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:54%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Ftiling-2%2F&format=xml	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embed2eb0	(from https://www.fixltd.co.uk/tiling-2/)
10:38:56	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:55%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Foffer%2F	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embeda9cd.json	(from https://www.fixltd.co.uk/offer/)
10:38:57	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:56%20GMT	https://www.fixltd.co.uk/wp-json/wp/v2/pages/653	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/wp/v2/pages/653.json	(from https://www.fixltd.co.uk/our-work/)
10:38:58	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2001%20Jul%202023%2017:38:57%20GMT	https://www.fixltd.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fixltd.co.uk%2Four-work%2F&format=xml	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-json/oembed/1.0/embeddb59	(from https://www.fixltd.co.uk/our-work/)
10:39:01	14243/14243	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22620f6b29-37a3%22	https://www.fixltd.co.uk/wp-content/plugins/oxygen/component-framework/vendor/aos/aos.js?ver=1	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/plugins/oxygen/component-framework/vendor/aos/aos68b3.js	(from https://www.fixltd.co.uk/about-us/)
10:39:29	155669/155669	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.fixltd.co.uk/wp-content/uploads/2022/07/755b2a5e-005b-41d8-941e-625f964cfedf.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/755b2a5e-005b-41d8-941e-625f964cfedf.jpg	(from https://www.fixltd.co.uk/steel-beam-installation/)
10:39:45	160582/160582	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.fixltd.co.uk/wp-content/uploads/2020/12/roofing-and-gutter-repair-glasgow-FIX-LTD.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2020/12/roofing-and-gutter-repair-glasgow-FIX-LTD.jpg	(from https://www.fixltd.co.uk/our-work/)
10:39:52	213514/213514	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.fixltd.co.uk/wp-content/uploads/2020/12/decks-and-patios.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2020/12/decks-and-patios.jpg	(from https://www.fixltd.co.uk/our-work/)
10:39:55	134045/134045	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.fixltd.co.uk/wp-content/uploads/2020/11/property-renovation-services-glasgow.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2020/11/property-renovation-services-glasgow.jpg	(from https://www.fixltd.co.uk/our-work/)
10:40:23	135670/135670	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.fixltd.co.uk/wp-content/uploads/2020/11/bathroom-renovation-glasgow-Glasgow.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2020/11/bathroom-renovation-glasgow-Glasgow.jpg	(from https://www.fixltd.co.uk/our-work/)
10:40:40	132254/132254	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.fixltd.co.uk/wp-content/uploads/2020/11/bathroom-renovation-glasgow-Glasgow-768x1024.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2020/11/bathroom-renovation-glasgow-Glasgow-768x1024.jpg	(from https://www.fixltd.co.uk/our-work/)
10:40:46	183068/183068	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.fixltd.co.uk/wp-content/uploads/2020/11/stairs-after-renovation.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2020/11/stairs-after-renovation.jpg	(from https://www.fixltd.co.uk/our-work/)
10:40:50	125234/125234	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.fixltd.co.uk/wp-content/uploads/2020/11/stairs-after-renovation-768x1024.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2020/11/stairs-after-renovation-768x1024.jpg	(from https://www.fixltd.co.uk/our-work/)
10:40:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Jul%202023%2017:40:50%20GMT	http://sodipodi.sourceforge.net/DTD/sodipodi-0.dtd	/Users/godisgreat/websites/web.tutorial/sodipodi.sourceforge.net/DTD/sodipodi-0.18e.delayed	(from https://fixltd.co.uk/wp-content/uploads/svg/LOGO-FIX.svg)
10:40:50	141190/141190	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.fixltd.co.uk/wp-content/uploads/2020/11/Bahtroom-fitting-services-in-Glasgow-FIX-LTD.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2020/11/Bahtroom-fitting-services-in-Glasgow-FIX-LTD.jpg	(from https://www.fixltd.co.uk/our-work/)
10:40:50	328406/328406	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.fixltd.co.uk/wp-content/uploads/2019/11/paving-services.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2019/11/paving-services.jpg	(from https://www.fixltd.co.uk/our-work/)
10:40:50	358375/358375	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.fixltd.co.uk/wp-content/uploads/2019/11/renovation-contractor-fix-ltd.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2019/11/renovation-contractor-fix-ltd.jpg	(from https://www.fixltd.co.uk/our-work/)
10:40:51	1693/1693	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jul%202023%2017:40:51%20GMT	https://sodipodi.sourceforge.net/DTD/sodipodi-0.dtd	/Users/godisgreat/websites/web.tutorial/sodipodi.sourceforge.net/DTD/sodipodi-0.18f.delayed	(from https://fixltd.co.uk/wp-content/uploads/svg/LOGO-FIX.svg)
10:41:44	139165/139165	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.fixltd.co.uk/wp-content/uploads/2019/11/remodelling-of-garage-fix-1024x576.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2019/11/remodelling-of-garage-fix-1024x576.jpg	(from https://www.fixltd.co.uk/our-work/)
10:41:44	175119/175119	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.fixltd.co.uk/wp-content/uploads/2019/11/fully-equipped-and-renovated-warehouse.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2019/11/fully-equipped-and-renovated-warehouse.jpg	(from https://www.fixltd.co.uk/our-work/)
10:41:44	1007998/1007998	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.fixltd.co.uk/wp-content/uploads/2019/11/remodelling-of-garage-fix.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2019/11/remodelling-of-garage-fix.jpg	(from https://www.fixltd.co.uk/our-work/)
